residual	ratio	ratio_se	lwr	upr
0.0121	1.60369837151819	0.0388877789689769	0.5	3.15920953027726
0.0122	1.60380786626549	0.0388763583861136	0.5	3.15886220171003
0.0123	1.6039173610128	0.0388649385943561	0.5	3.15851490478704
0.0124	1.6040268557601	0.0388535195944022	0.5	3.15816763953619
0.0125	1.60413635050741	0.03884210138695	0.5	3.15782040598541
0.0126	1.60424584525471	0.0388306839726988	0.5	3.15747320416266
0.0127	1.60435534000202	0.0388192673523483	0.5	3.15712603409595
0.0128	1.60446483474932	0.0388078515265993	0.5	3.1567788958133
0.0129	1.60457432949663	0.0387964364961532	0.5	3.15643178934276
0.013	1.60468382424393	0.0387850222617122	0.5	3.15608471471242
0.0131	1.60479331899124	0.0387736088239793	0.5	3.15573767195041
0.0132	1.60490281373854	0.0387621961836582	0.5	3.15539066108487
0.0133	1.60501230848585	0.0387507843414535	0.5	3.15504368214399
0.0134	1.60512180323315	0.0387393732980706	0.5	3.15469673515598
0.0135	1.60523129798046	0.0387279630542155	0.5	3.15434982014908
0.0136	1.60534079272777	0.0387165536105951	0.5	3.15400293715157
0.0137	1.60545028747507	0.0387051449679171	0.5	3.15365608619176
0.0138	1.60555978222238	0.03869373712689	0.5	3.15330926729798
0.0139	1.60566927696968	0.038682330088223	0.5	3.1529624804986
0.014	1.60577877171699	0.0386709238526262	0.5	3.15261572582203
0.0141	1.60588826646429	0.0386595184208103	0.5	3.1522690032967
0.0142	1.6059977612116	0.038648113793487	0.5	3.15192231295107
0.0143	1.6061072559589	0.0386367099713686	0.5	3.15157565481365
0.0144	1.60621675070621	0.0386253069551684	0.5	3.15122902891294
0.0145	1.60632624545351	0.0386139047456004	0.5	3.15088243527753
0.0146	1.60643574020082	0.0386025033433793	0.5	3.15053587393599
0.0147	1.60654523494812	0.0385911027492208	0.5	3.15018934491695
0.0148	1.60665472969543	0.038579702963841	0.5	3.14984284824907
0.0149	1.60676422444273	0.0385683039879573	0.5	3.14949638396103
0.015	1.60687371919004	0.0385569058222876	0.5	3.14914995208154
0.0151	1.60698321393734	0.0385455084675507	0.5	3.14880355263937
0.0152	1.60709270868465	0.038534111924466	0.5	3.14845718566329
0.0153	1.60720220343195	0.038522716193754	0.5	3.14811085118211
0.0154	1.60731169817926	0.0385113212761358	0.5	3.14776454922469
0.0155	1.60742119292656	0.0384999271723334	0.5	3.1474182798199
0.0156	1.60753068767387	0.0384885338830695	0.5	3.14707204299665
0.0157	1.60764018242118	0.0384771414090677	0.5	3.14672583878388
0.0158	1.60774967716848	0.0384657497510524	0.5	3.14637966721058
0.0159	1.60785917191579	0.0384543589097488	0.5	3.14603352830574
0.016	1.60796866666309	0.0384429688858828	0.5	3.1456874220984
0.0161	1.6080781614104	0.0384315796801812	0.5	3.14534134861764
0.0162	1.6081876561577	0.0384201912933717	0.5	3.14499530789257
0.0163	1.60829715090501	0.0384088037261827	0.5	3.14464929995231
0.0164	1.60840664565231	0.0383974169793433	0.5	3.14430332482604
0.0165	1.60851614039962	0.0383860310535837	0.5	3.14395738254296
0.0166	1.60862563514692	0.0383746459496346	0.5	3.14361147313231
0.0167	1.60873512989423	0.0383632616682278	0.5	3.14326559662334
0.0168	1.60884462464153	0.0383518782100958	0.5	3.14291975304536
0.0169	1.60895411938884	0.0383404955759718	0.5	3.14257394242771
0.017	1.60906361413614	0.0383291137665899	0.5	3.14222816479974
0.0171	1.60917310888345	0.0383177327826851	0.5	3.14188242019085
0.0172	1.60928260363075	0.0383063526249932	0.5	3.14153670863048
0.0173	1.60939209837806	0.0382949732942507	0.5	3.14119103014809
0.0174	1.60950159312536	0.0382835947911951	0.5	3.14084538477317
0.0175	1.60961108787267	0.0382722171165645	0.5	3.14049977253525
0.0176	1.60972058261998	0.038260840271098	0.5	3.1401541934639
0.0177	1.60983007736728	0.0382494642555355	0.5	3.1398086475887
0.0178	1.60993957211459	0.0382380890706177	0.5	3.1394631349393
0.0179	1.61004906686189	0.0382267147170862	0.5	3.13911765554534
0.018	1.6101585616092	0.0382153411956831	0.5	3.13877220943652
0.0181	1.6102680563565	0.0382039685071519	0.5	3.13842679664258
0.0182	1.61037755110381	0.0381925966522364	0.5	3.13808141719326
0.0183	1.61048704585111	0.0381812256316816	0.5	3.13773607111837
0.0184	1.61059654059842	0.038169855446233	0.5	3.13739075844774
0.0185	1.61070603534572	0.0381584860966373	0.5	3.13704547921121
0.0186	1.61081553009303	0.0381471175836418	0.5	3.1367002334387
0.0187	1.61092502484033	0.0381357499079946	0.5	3.13635502116012
0.0188	1.61103451958764	0.0381243830704448	0.5	3.13600984240543
0.0189	1.61114401433494	0.0381130170717423	0.5	3.13566469720463
0.019	1.61125350908225	0.0381016519126377	0.5	3.13531958558776
0.0191	1.61136300382955	0.0380902875938826	0.5	3.13497450758486
0.0192	1.61147249857686	0.0380789241162295	0.5	3.13462946322604
0.0193	1.61158199332416	0.0380675614804314	0.5	3.13428445254142
0.0194	1.61169148807147	0.0380561996872425	0.5	3.13393947556117
0.0195	1.61180098281877	0.0380448387374177	0.5	3.13359453231548
0.0196	1.61191047756608	0.0380334786317128	0.5	3.13324962283459
0.0197	1.61201997231339	0.0380221193708843	0.5	3.13290474714876
0.0198	1.61212946706069	0.0380107609556898	0.5	3.13255990528828
0.0199	1.612238961808	0.0379994033868874	0.5	3.13221509728349
0.02	1.6123484565553	0.0379880466652365	0.5	3.13187032316476
0.0201	1.61245795130261	0.037976690791497	0.5	3.13152558296249
0.0202	1.61256744604991	0.0379653357664297	0.5	3.1311808767071
0.0203	1.61267694079722	0.0379539815907965	0.5	3.13083620442907
0.0204	1.61278643554452	0.0379426282653597	0.5	3.13049156615891
0.0205	1.61289593029183	0.0379312757908829	0.5	3.13014696192714
0.0206	1.61300542503913	0.0379199241681304	0.5	3.12980239176435
0.0207	1.61311491978644	0.0379085733978672	0.5	3.12945785570113
0.0208	1.61322441453374	0.0378972234808594	0.5	3.12911335376812
0.0209	1.61333390928105	0.0378858744178739	0.5	3.12876888599601
0.021	1.61344340402835	0.0378745262096784	0.5	3.12842445241549
0.0211	1.61355289877566	0.0378631788570414	0.5	3.12808005305731
0.0212	1.61366239352296	0.0378518323607323	0.5	3.12773568795226
0.0213	1.61377188827027	0.0378404867215216	0.5	3.12739135713113
0.0214	1.61388138301757	0.0378291419401804	0.5	3.12704706062479
0.0215	1.61399087776488	0.0378177980174807	0.5	3.12670279846411
0.0216	1.61410037251219	0.0378064549541955	0.5	3.12635857068
0.0217	1.61420986725949	0.0377951127510984	0.5	3.12601437730343
0.0218	1.6143193620068	0.0377837714089643	0.5	3.12567021836537
0.0219	1.6144288567541	0.0377724309285685	0.5	3.12532609389684
0.022	1.61453835150141	0.0377610913106876	0.5	3.12498200392891
0.0221	1.61464784624871	0.0377497525560987	0.5	3.12463794849266
0.0222	1.61475734099602	0.03773841466558	0.5	3.12429392761922
0.0223	1.61486683574332	0.0377270776399106	0.5	3.12394994133974
0.0224	1.61497633049063	0.0377157414798703	0.5	3.12360598968544
0.0225	1.61508582523793	0.0377044061862399	0.5	3.12326207268753
0.0226	1.61519531998524	0.037693071759801	0.5	3.12291819037728
0.0227	1.61530481473254	0.0376817382013363	0.5	3.122574342786
0.0228	1.61541430947985	0.0376704055116291	0.5	3.12223052994501
0.0229	1.61552380422715	0.0376590736914637	0.5	3.1218867518857
0.023	1.61563329897446	0.0376477427416253	0.5	3.12154300863947
0.0231	1.61574279372176	0.0376364126629	0.5	3.12119930023777
0.0232	1.61585228846907	0.0376250834560748	0.5	3.12085562671206
0.0233	1.61596178321637	0.0376137551219374	0.5	3.12051198809387
0.0234	1.61607127796368	0.0376024276612767	0.5	3.12016838441475
0.0235	1.61618077271099	0.0375911010748821	0.5	3.11982481570627
0.0236	1.61629026745829	0.0375797753635444	0.5	3.11948128200007
0.0237	1.6163997622056	0.0375684505280548	0.5	3.11913778332779
0.0238	1.6165092569529	0.0375571265692056	0.5	3.11879431972113
0.0239	1.61661875170021	0.0375458034877901	0.5	3.11845089121181
0.024	1.61672824644751	0.0375344812846024	0.5	3.11810749783161
0.0241	1.61683774119482	0.0375231599604374	0.5	3.11776413961231
0.0242	1.61694723594212	0.037511839516091	0.5	3.11742081658576
0.0243	1.61705673068943	0.03750051995236	0.5	3.11707752878383
0.0244	1.61716622543673	0.0374892012700421	0.5	3.11673427623842
0.0245	1.61727572018404	0.0374778834699359	0.5	3.11639105898147
0.0246	1.61738521493134	0.0374665665528408	0.5	3.11604787704497
0.0247	1.61749470967865	0.0374552505195573	0.5	3.11570473046094
0.0248	1.61760420442595	0.0374439353708866	0.5	3.11536161926142
0.0249	1.61771369917326	0.037432621107631	0.5	3.1150185434785
0.025	1.61782319392056	0.0374213077305935	0.5	3.1146755031443
0.0251	1.61793268866787	0.0374099952405782	0.5	3.114332498291
0.0252	1.61804218341517	0.0373986836383901	0.5	3.11398952895078
0.0253	1.61815167816248	0.0373873729248349	0.5	3.11364659515587
0.0254	1.61826117290979	0.0373760631007194	0.5	3.11330369693856
0.0255	1.61837066765709	0.0373647541668512	0.5	3.11296083433114
0.0256	1.6184801624044	0.037353446124039	0.5	3.11261800736596
0.0257	1.6185896571517	0.0373421389730923	0.5	3.11227521607539
0.0258	1.61869915189901	0.0373308327148214	0.5	3.11193246049186
0.0259	1.61880864664631	0.0373195273500377	0.5	3.11158974064782
0.026	1.61891814139362	0.0373082228795534	0.5	3.11124705657575
0.0261	1.61902763614092	0.0372969193041818	0.5	3.11090440830819
0.0262	1.61913713088823	0.0372856166247368	0.5	3.1105617958777
0.0263	1.61924662563553	0.0372743148420336	0.5	3.11021921931688
0.0264	1.61935612038284	0.037263013956888	0.5	3.10987667865836
0.0265	1.61946561513014	0.0372517139701169	0.5	3.10953417393482
0.0266	1.61957510987745	0.0372404148825382	0.5	3.10919170517898
0.0267	1.61968460462475	0.0372291166949705	0.5	3.10884927242357
0.0268	1.61979409937206	0.0372178194082334	0.5	3.10850687570139
0.0269	1.61990359411936	0.0372065230231476	0.5	3.10816451504527
0.027	1.62001308886667	0.0371952275405345	0.5	3.10782219048805
0.0271	1.62012258361397	0.0371839329612167	0.5	3.10747990206264
0.0272	1.62023207836128	0.0371726392860174	0.5	3.10713764980198
0.0273	1.62034157310858	0.037161346515761	0.5	3.10679543373903
0.0274	1.62045106785589	0.0371500546512728	0.5	3.1064532539068
0.0275	1.6205605626032	0.0371387636933788	0.5	3.10611111033835
0.0276	1.6206700573505	0.0371274736429063	0.5	3.10576900306675
0.0277	1.62077955209781	0.0371161845006833	0.5	3.10542693212514
0.0278	1.62088904684511	0.0371048962675388	0.5	3.10508489754666
0.0279	1.62099854159242	0.0370936089443028	0.5	3.10474289936453
0.028	1.62110803633972	0.037082322531806	0.5	3.10440093761196
0.0281	1.62121753108703	0.0370710370308805	0.5	3.10405901232225
0.0282	1.62132702583433	0.0370597524423589	0.5	3.10371712352869
0.0283	1.62143652058164	0.037048468767075	0.5	3.10337527126464
0.0284	1.62154601532894	0.0370371860058634	0.5	3.10303345556348
0.0285	1.62165551007625	0.0370259041595598	0.5	3.10269167645864
0.0286	1.62176500482355	0.0370146232290007	0.5	3.10234993398358
0.0287	1.62187449957086	0.0370033432150238	0.5	3.10200822817181
0.0288	1.62198399431816	0.0369920641184674	0.5	3.10166655905686
0.0289	1.62209348906547	0.036980785940171	0.5	3.10132492667231
0.029	1.62220298381277	0.036969508680975	0.5	3.10098333105177
0.0291	1.62231247856008	0.0369582323417207	0.5	3.10064177222891
0.0292	1.62242197330738	0.0369469569232505	0.5	3.10030025023741
0.0293	1.62253146805469	0.0369356824264076	0.5	3.099958765111
0.0294	1.622640962802	0.0369244088520363	0.5	3.09961731688345
0.0295	1.6227504575493	0.0369131362009817	0.5	3.09927590558857
0.0296	1.62285995229661	0.03690186447409	0.5	3.09893453126021
0.0297	1.62296944704391	0.0368905936722083	0.5	3.09859319393224
0.0298	1.62307894179122	0.0368793237961847	0.5	3.0982518936386
0.0299	1.62318843653852	0.0368680548468683	0.5	3.09791063041325
0.03	1.62329793128583	0.036856786825109	0.5	3.09756940429019
0.0301	1.62340742603313	0.0368455197317579	0.5	3.09722821530345
0.0302	1.62351692078044	0.0368342535676669	0.5	3.09688706348711
0.0303	1.62362641552774	0.036822988333689	0.5	3.0965459488753
0.0304	1.62373591027505	0.036811724030678	0.5	3.09620487150217
0.0305	1.62384540502235	0.0368004606594889	0.5	3.09586383140191
0.0306	1.62395489976966	0.0367891982209775	0.5	3.09552282860876
0.0307	1.62406439451696	0.0367779367160007	0.5	3.09518186315699
0.0308	1.62417388926427	0.0367666761454162	0.5	3.09484093508092
0.0309	1.62428338401157	0.0367554165100829	0.5	3.09450004441489
0.031	1.62439287875888	0.0367441578108605	0.5	3.0941591911933
0.0311	1.62450237350618	0.0367329000486097	0.5	3.09381837545057
0.0312	1.62461186825349	0.0367216432241925	0.5	3.09347759722119
0.0313	1.6247213630008	0.0367103873384714	0.5	3.09313685653965
0.0314	1.6248308577481	0.0366991323923101	0.5	3.09279615344051
0.0315	1.62494035249541	0.0366878783865735	0.5	3.09245548795834
0.0316	1.62504984724271	0.0366766253221271	0.5	3.09211486012779
0.0317	1.62515934199002	0.0366653731998377	0.5	3.09177426998352
0.0318	1.62526883673732	0.0366541220205728	0.5	3.09143371756023
0.0319	1.62537833148463	0.0366428717852013	0.5	3.09109320289268
0.032	1.62548782623193	0.0366316224945928	0.5	3.09075272601564
0.0321	1.62559732097924	0.0366203741496178	0.5	3.09041228696395
0.0322	1.62570681572654	0.0366091267511481	0.5	3.09007188577247
0.0323	1.62581631047385	0.0365978803000563	0.5	3.0897315224761
0.0324	1.62592580522115	0.0365866347972161	0.5	3.0893911971098
0.0325	1.62603529996846	0.036575390243502	0.5	3.08905090970854
0.0326	1.62614479471576	0.0365641466397899	0.5	3.08871066030736
0.0327	1.62625428946307	0.0365529039869562	0.5	3.08837044894132
0.0328	1.62636378421037	0.0365416622858788	0.5	3.08803027564552
0.0329	1.62647327895768	0.0365304215374362	0.5	3.08769014045513
0.033	1.62658277370498	0.0365191817425081	0.5	3.08735004340531
0.0331	1.62669226845229	0.0365079429019752	0.5	3.0870099845313
0.0332	1.62680176319959	0.0364967050167192	0.5	3.08666996386836
0.0333	1.6269112579469	0.0364854680876228	0.5	3.08632998145181
0.0334	1.62702075269421	0.0364742321155698	0.5	3.085990037317
0.0335	1.62713024744151	0.0364629971014448	0.5	3.0856501314993
0.0336	1.62723974218882	0.0364517630461335	0.5	3.08531026403416
0.0337	1.62734923693612	0.0364405299505229	0.5	3.08497043495704
0.0338	1.62745873168343	0.0364292978155006	0.5	3.08463064430345
0.0339	1.62756822643073	0.0364180666419554	0.5	3.08429089210895
0.034	1.62767772117804	0.0364068364307772	0.5	3.08395117840912
0.0341	1.62778721592534	0.0363956071828568	0.5	3.08361150323961
0.0342	1.62789671067265	0.036384378899086	0.5	3.08327186663609
0.0343	1.62800620541995	0.0363731515803578	0.5	3.08293226863427
0.0344	1.62811570016726	0.0363619252275661	0.5	3.0825927092699
0.0345	1.62822519491456	0.0363506998416058	0.5	3.08225318857879
0.0346	1.62833468966187	0.0363394754233729	0.5	3.08191370659678
0.0347	1.62844418440917	0.0363282519737644	0.5	3.08157426335975
0.0348	1.62855367915648	0.0363170294936783	0.5	3.08123485890361
0.0349	1.62866317390378	0.0363058079840137	0.5	3.08089549326433
0.035	1.62877266865109	0.0362945874456707	0.5	3.08055616647792
0.0351	1.62888216339839	0.0362833678795505	0.5	3.08021687858041
0.0352	1.6289916581457	0.0362721492865551	0.5	3.0798776296079
0.0353	1.629101152893	0.0362609316675879	0.5	3.07953841959652
0.0354	1.62921064764031	0.036249715023553	0.5	3.07919924858243
0.0355	1.62932014238762	0.0362384993553558	0.5	3.07886011660185
0.0356	1.62942963713492	0.0362272846639025	0.5	3.07852102369102
0.0357	1.62953913188223	0.0362160709501006	0.5	3.07818196988625
0.0358	1.62964862662953	0.0362048582148586	0.5	3.07784295522387
0.0359	1.62975812137684	0.0361936464590858	0.5	3.07750397974027
0.036	1.62986761612414	0.0361824356836927	0.5	3.07716504347185
0.0361	1.62997711087145	0.036171225889591	0.5	3.07682614645509
0.0362	1.63008660561875	0.0361600170776933	0.5	3.07648728872648
0.0363	1.63019610036606	0.0361488092489132	0.5	3.07614847032258
0.0364	1.63030559511336	0.0361376024041654	0.5	3.07580969127998
0.0365	1.63041508986067	0.0361263965443658	0.5	3.0754709516353
0.0366	1.63052458460797	0.0361151916704311	0.5	3.07513225142522
0.0367	1.63063407935528	0.0361039877832793	0.5	3.07479359068645
0.0368	1.63074357410258	0.0360927848838292	0.5	3.07445496945575
0.0369	1.63085306884989	0.036081582973001	0.5	3.07411638776993
0.037	1.63096256359719	0.0360703820517156	0.5	3.07377784566582
0.0371	1.6310720583445	0.0360591821208953	0.5	3.07343934318031
0.0372	1.63118155309181	0.0360479831814631	0.5	3.07310088035033
0.0373	1.63129104783911	0.0360367852343434	0.5	3.07276245721285
0.0374	1.63140054258642	0.0360255882804615	0.5	3.07242407380488
0.0375	1.63151003733372	0.0360143923207439	0.5	3.07208573016347
0.0376	1.63161953208103	0.0360031973561178	0.5	3.07174742632574
0.0377	1.63172902682833	0.035992003387512	0.5	3.07140916232881
0.0378	1.63183852157564	0.0359808104158561	0.5	3.07107093820988
0.0379	1.63194801632294	0.0359696184420806	0.5	3.07073275400616
0.038	1.63205751107025	0.0359584274671174	0.5	3.07039460975494
0.0381	1.63216700581755	0.0359472374918993	0.5	3.07005650549352
0.0382	1.63227650056486	0.0359360485173603	0.5	3.06971844125927
0.0383	1.63238599531216	0.0359248605444353	0.5	3.06938041708957
0.0384	1.63249549005947	0.0359136735740604	0.5	3.06904243302188
0.0385	1.63260498480677	0.0359024876071727	0.5	3.06870448909368
0.0386	1.63271447955408	0.0358913026447106	0.5	3.0683665853425
0.0387	1.63282397430138	0.0358801186876134	0.5	3.06802872180592
0.0388	1.63293346904869	0.0358689357368214	0.5	3.06769089852155
0.0389	1.63304296379599	0.0358577537932763	0.5	3.06735311552705
0.039	1.6331524585433	0.0358465728579205	0.5	3.06701537286012
0.0391	1.6332619532906	0.0358353929316978	0.5	3.06667767055852
0.0392	1.63337144803791	0.035824214015553	0.5	3.06634000866003
0.0393	1.63348094278522	0.0358130361104318	0.5	3.06600238720249
0.0394	1.63359043753252	0.0358018592172814	0.5	3.06566480622378
0.0395	1.63369993227983	0.0357906833370498	0.5	3.06532726576182
0.0396	1.63380942702713	0.0357795084706861	0.5	3.06498976585458
0.0397	1.63391892177444	0.0357683346191407	0.5	3.06465230654006
0.0398	1.63402841652174	0.0357571617833648	0.5	3.06431488785633
0.0399	1.63413791126905	0.035745989964311	0.5	3.06397750984149
0.04	1.63424740601635	0.0357348191629328	0.5	3.06364017253366
0.0401	1.63435690076366	0.0357236493801849	0.5	3.06330287597105
0.0402	1.63446639551096	0.0357124806170232	0.5	3.06296562019189
0.0403	1.63457589025827	0.0357013128744044	0.5	3.06262840523445
0.0404	1.63468538500557	0.0356901461532867	0.5	3.06229123113704
0.0405	1.63479487975288	0.0356789804546291	0.5	3.06195409793804
0.0406	1.63490437450018	0.0356678157793919	0.5	3.06161700567586
0.0407	1.63501386924749	0.0356566521285364	0.5	3.06127995438894
0.0408	1.63512336399479	0.035645489503025	0.5	3.0609429441158
0.0409	1.6352328587421	0.0356343279038215	0.5	3.06060597489496
0.041	1.6353423534894	0.0356231673318904	0.5	3.06026904676502
0.0411	1.63545184823671	0.0356120077881976	0.5	3.05993215976461
0.0412	1.63556134298402	0.03560084927371	0.5	3.05959531393242
0.0413	1.63567083773132	0.0355896917893957	0.5	3.05925850930715
